City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
172,Polunochnoye,RU,2021-04-28 21:39:32,60.8697,60.4153,35.26,91,97,5.37
173,Keningau,MY,2021-04-28 21:39:33,5.3378,116.1602,75.2,94,20,3.44
174,Lompoc,US,2021-04-28 21:39:33,34.6391,-120.4579,73.99,52,0,19.57
175,Gilgit,PK,2021-04-28 21:39:34,35.9221,74.3087,58.51,43,4,4.09
176,Saint-Joseph,RE,2021-04-28 21:39:34,-21.3667,55.6167,77.0,83,0,23.02
177,Penzance,GB,2021-04-28 21:39:34,50.1186,-5.5371,44.01,87,20,8.05
178,Talnakh,RU,2021-04-28 21:37:55,69.4865,88.3972,29.7,95,100,7.18
179,Cabo San Lucas,MX,2021-04-28 21:39:35,22.8909,-109.9124,78.01,56,20,11.5
180,Lakes Entrance,AU,2021-04-28 21:39:36,-37.8811,147.981,48.99,88,80,1.01
181,Whitehorse,CA,2021-04-28 21:39:36,60.7161,-135.0538,37.99,44,75,10.36
182,Severo-Kurilsk,RU,2021-04-28 21:37:24,50.6789,156.125,35.71,87,98,4.14
183,Ozark,US,2021-04-28 21:39:37,37.0209,-93.206,68.0,96,100,3.0
184,Sinnamary,GF,2021-04-28 21:39:38,5.3833,-52.95,76.59,90,93,9.71
185,Cape Town,ZA,2021-04-28 21:36:46,-33.9258,18.4232,57.99,87,20,5.75
186,Lasa,IT,2021-04-28 21:39:38,46.6166,10.7002,62.6,81,75,4.61
187,Tuktoyaktuk,CA,2021-04-28 21:37:06,69.4541,-133.0374,26.6,80,20,17.27
188,Avera,US,2021-04-28 21:39:39,33.194,-82.5271,84.2,45,1,5.75
189,Coihaique,CL,2021-04-28 21:38:12,-45.5752,-72.0662,51.8,71,75,3.44
190,Sarai,RU,2021-04-28 21:38:36,53.7458,41.0213,41.79,77,95,9.15
191,Kutum,SD,2021-04-28 21:39:40,14.2,24.6667,75.13,14,80,6.58
192,Alta,NO,2021-04-28 21:38:50,69.9689,23.2717,27.0,93,75,2.3
193,Butaritari,KI,2021-04-28 21:37:06,3.0707,172.7902,82.76,76,98,11.56
194,Saint-Augustin,CA,2021-04-28 21:39:41,51.226,-58.6502,42.93,72,81,2.42
195,Bengkulu,ID,2021-04-28 21:35:31,-3.8004,102.2655,75.13,90,100,4.09
196,Champerico,GT,2021-04-28 21:38:39,14.3,-91.9167,89.6,55,75,9.22
197,Anzio,IT,2021-04-28 21:39:42,41.4853,12.6179,60.01,99,63,3.0
198,Dzhebariki-Khaya,RU,2021-04-28 21:39:42,62.2167,135.8,32.52,99,100,0.13
199,Elizabeth City,US,2021-04-28 21:37:38,36.2946,-76.2511,84.99,45,1,14.97
200,Nemuro,JP,2021-04-28 21:39:43,43.3236,145.575,42.66,83,100,6.89
201,Bulembu,SZ,2021-04-28 21:39:43,-25.9667,31.1333,100.4,95,0,6.91
202,Yaguajay,CU,2021-04-28 21:39:44,22.3272,-79.2378,83.34,59,12,20.2
203,Flinders,AU,2021-04-28 21:38:01,-34.5833,150.8552,55.0,90,8,1.01
204,Oblivskaya,RU,2021-04-28 21:39:45,48.5362,42.5014,40.32,83,62,2.68
205,Auki,SB,2021-04-28 21:39:45,-8.7676,160.7034,80.76,75,74,2.64
206,Pangnirtung,CA,2021-04-28 21:39:46,66.1451,-65.7125,28.4,74,90,3.44
207,Torbay,CA,2021-04-28 21:38:10,47.6666,-52.7314,43.0,75,75,16.11
208,Rexburg,US,2021-04-28 21:39:46,43.826,-111.7897,64.0,23,1,7.36
209,Yerofey Pavlovich,RU,2021-04-28 21:39:47,53.9667,121.9667,26.8,89,100,6.89
210,Kruisfontein,ZA,2021-04-28 21:37:50,-34.0033,24.7314,63.0,84,93,5.01
211,Evensk,RU,2021-04-28 21:39:47,61.95,159.2333,26.42,65,7,5.66
212,Dingle,PH,2021-04-28 21:38:13,10.9995,122.6711,74.1,89,62,5.17
213,Poli,TZ,2021-04-28 21:39:48,-3.3333,36.8,71.6,94,75,18.41
214,Namatanai,PG,2021-04-28 21:39:49,-3.6667,152.4333,82.0,75,78,5.14
215,Camapua,BR,2021-04-28 21:39:49,-19.5314,-54.0439,73.9,36,75,7.23
216,Faya,SA,2021-04-28 21:38:15,18.3851,42.4509,60.8,82,20,0.58
217,Kyren,RU,2021-04-28 21:39:50,51.6828,102.1408,35.29,87,100,2.15
218,Qaqortoq,GL,2021-04-28 21:37:56,60.7167,-46.0333,44.6,61,66,16.11
219,Alofi,NU,2021-04-28 21:39:51,-19.0595,-169.9187,77.0,22,90,5.75
220,La Ronge,CA,2021-04-28 21:39:52,55.1001,-105.2842,33.8,51,100,6.91
221,Guerrero,MX,2021-04-28 21:39:52,17.6667,-100.0,91.67,24,54,3.4
222,Lodwar,KE,2021-04-28 21:39:52,3.1191,35.5973,84.24,50,77,21.88
223,Novobirilyussy,RU,2021-04-28 21:39:53,56.9514,90.6661,41.61,91,100,13.71
224,Baruun-Urt,MN,2021-04-28 21:39:53,46.6806,113.2792,26.37,40,14,6.96
225,Kismayo,SO,2021-04-28 21:39:54,-0.3582,42.5454,81.81,80,5,7.87
226,Bluff,NZ,2021-04-28 21:36:39,-46.6,168.3333,55.0,84,99,11.01
227,Airai,TL,2021-04-28 21:37:45,-8.9266,125.4092,57.25,67,15,1.39
228,Kidal,ML,2021-04-28 21:39:55,18.4411,1.4078,92.88,8,5,11.34
229,Palu,ID,2021-04-28 21:39:55,-0.8917,119.8707,74.1,94,55,3.42
230,Linxia,CN,2021-04-28 21:39:56,35.6003,103.2064,45.25,34,0,4.29
231,Santa Ines,BR,2021-04-28 21:37:46,-3.6667,-45.38,76.05,92,82,4.21
232,Tikapur,NP,2021-04-28 21:39:56,28.5,81.1333,84.99,54,29,1.01
233,Dubbo,AU,2021-04-28 21:39:57,-32.25,148.6167,48.2,87,1,11.5
234,Saldanha,ZA,2021-04-28 21:37:23,-33.0117,17.9442,55.4,82,41,5.75
235,Ashington,GB,2021-04-28 21:39:58,50.9331,-0.3909,46.0,14,100,1.99
236,Galle,LK,2021-04-28 21:39:58,6.0367,80.217,81.07,79,96,7.92
237,Katsuura,JP,2021-04-28 21:39:59,35.1333,140.3,64.0,88,75,12.66
238,Bereda,ES,2021-04-28 21:39:59,43.2686,-7.5406,51.8,76,20,2.3
239,Pisco,PE,2021-04-28 21:37:26,-13.7,-76.2167,68.0,88,90,5.75
240,Olafsvik,IS,2021-04-28 21:40:00,64.8945,-23.7142,41.97,69,10,5.39
