City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Punto Fijo,VE,2021-05-01 03:37:02,11.6956,-70.1996,78.94,76,100,14.61
293,Mogadishu,SO,2021-05-01 03:33:22,2.0371,45.3438,80.6,74,40,3.44
294,Teodoro Sampaio,BR,2021-05-01 03:37:02,-22.5325,-52.1675,60.49,73,22,6.06
295,Lensk,RU,2021-05-01 03:37:03,60.7253,114.9278,46.06,61,21,4.14
296,Nanakuli,US,2021-05-01 03:37:03,21.3906,-158.1547,80.01,73,90,8.05
297,Port Elgin,CA,2021-05-01 03:36:07,46.0487,-64.0868,39.2,100,100,13.8
298,Poya,NC,2021-05-01 03:37:04,-21.35,165.15,79.56,57,61,7.74
299,Cairns,AU,2021-05-01 03:37:04,-16.9167,145.7667,82.99,61,75,16.11
300,Lundazi,ZM,2021-05-01 03:37:05,-12.2929,33.1782,61.02,95,6,4.7
301,Kampong Thum,KH,2021-05-01 03:37:05,12.7111,104.8887,92.07,49,83,6.78
302,Ilo,PE,2021-05-01 03:37:06,-17.6394,-71.3375,65.91,82,46,7.27
303,Sabang,ID,2021-05-01 03:37:06,5.8933,95.3214,83.71,74,79,8.95
304,Zyryanka,RU,2021-05-01 03:37:06,65.75,150.85,37.83,74,100,6.02
305,Keningau,MY,2021-05-01 03:34:42,5.3378,116.1602,87.8,74,20,5.75
306,Odate,JP,2021-05-01 03:37:07,40.2686,140.5683,60.8,48,75,2.3
307,Montreal,CA,2021-05-01 03:33:59,45.5088,-73.5878,41.0,93,100,9.22
308,Sault Sainte Marie,CA,2021-05-01 03:32:20,46.5168,-84.3333,37.4,60,1,8.05
309,Andenes,NO,2021-05-01 03:37:08,69.3143,16.1194,30.2,86,90,11.5
310,Keflavik,IS,2021-05-01 03:37:08,64.0049,-22.5624,32.0,69,20,20.71
311,Boa Vista,BR,2021-05-01 03:34:15,2.8197,-60.6733,78.8,89,40,4.61
312,Moose Factory,CA,2021-05-01 03:37:09,51.2585,-80.6094,26.6,80,1,8.05
313,Nicoya,CR,2021-05-01 03:34:27,10.1483,-85.452,78.22,80,93,4.52
314,Olafsvik,IS,2021-05-01 03:37:09,64.8945,-23.7142,34.18,67,63,30.0
315,Itarema,BR,2021-05-01 03:37:10,-2.9248,-39.9167,75.78,89,20,8.68
316,Saint-Joseph,RE,2021-05-01 03:37:10,-21.3667,55.6167,75.0,78,0,3.44
317,Ensley,US,2021-05-01 03:35:36,30.5188,-87.2728,72.0,78,1,10.36
318,Ganzhou,CN,2021-05-01 03:37:11,28.8184,115.4327,83.88,57,0,4.81
319,Lagoa,PT,2021-05-01 03:37:11,39.05,-27.9833,58.95,75,100,10.51
320,Sjenica,RS,2021-05-01 03:37:12,43.2731,19.9994,51.31,70,100,4.92
321,Kahului,US,2021-05-01 03:33:14,20.8947,-156.47,80.6,65,40,19.57
322,Oxapampa,PE,2021-05-01 03:37:12,-10.5775,-75.4017,57.63,96,91,1.41
323,Mount Isa,AU,2021-05-01 03:37:12,-20.7333,139.5,84.2,26,40,8.05
324,Machali,CL,2021-05-01 03:37:13,-34.1833,-70.6667,54.66,78,99,0.83
325,Kachug,RU,2021-05-01 03:37:13,53.9606,105.8817,39.88,84,100,1.48
326,Bowen,AU,2021-05-01 03:37:14,-20.0167,148.2333,80.6,61,15,14.97
327,Karpathos,GR,2021-05-01 03:37:14,35.507,27.2132,66.2,68,20,2.3
328,Stephenville,US,2021-05-01 03:33:59,32.2207,-98.2023,63.0,94,90,10.36
329,Bonthe,SL,2021-05-01 03:37:15,7.5264,-12.505,79.14,80,20,3.29
330,Planaltina,BR,2021-05-01 03:37:15,-15.4528,-47.6142,66.2,94,0,5.75
331,Rodino,RU,2021-05-01 03:37:16,52.5,80.25,55.49,36,27,17.9
332,Itaituba,BR,2021-05-01 03:37:16,-4.2761,-55.9836,73.22,98,100,0.78
333,Goderich,CA,2021-05-01 03:37:17,43.7501,-81.7165,41.0,65,0,17.27
334,Portland,US,2021-05-01 03:36:23,45.5234,-122.6762,61.0,88,100,1.52
335,Mar Del Plata,AR,2021-05-01 03:37:17,-38.0023,-57.5575,61.0,94,0,8.05
336,Maniitsoq,GL,2021-05-01 03:37:17,65.4167,-52.9,34.59,75,100,4.41
337,Bambous Virieux,MU,2021-05-01 03:37:18,-20.3428,57.7575,77.0,78,40,10.36
338,Kotaparh,IN,2021-05-01 03:37:19,19.15,82.35,95.27,23,0,3.24
339,Northam,GB,2021-05-01 03:37:19,51.0333,-4.2167,37.0,83,13,1.92
340,Sydney,AU,2021-05-01 03:37:12,-33.8679,151.2073,72.0,68,75,11.5
341,Agirish,RU,2021-05-01 03:37:20,61.9247,63.0231,39.43,51,31,8.41
342,Estrela,BR,2021-05-01 03:37:20,-28.0611,-50.9383,46.69,98,1,4.47
343,Nieuw Amsterdam,SR,2021-05-01 03:37:20,5.8833,-55.0833,77.0,94,98,5.46
344,Praxedis Guerrero,MX,2021-05-01 03:37:21,31.3667,-106.0167,62.6,42,40,6.91
345,Sept-Iles,CA,2021-05-01 03:35:04,50.2001,-66.3821,42.01,87,100,3.2
346,Grindavik,IS,2021-05-01 03:37:21,63.8424,-22.4338,32.0,69,20,20.71
347,Mahanoro,MG,2021-05-01 03:37:22,-19.9,48.8,72.93,85,1,3.58
348,Zelenoborsk,RU,2021-05-01 03:37:22,61.4669,64.0333,39.97,54,16,5.28
349,Sao Filipe,CV,2021-05-01 03:37:22,14.8961,-24.4956,72.14,75,6,9.35
350,Morant Bay,JM,2021-05-01 03:37:23,17.8815,-76.4093,80.6,69,20,6.91
351,Gayny,RU,2021-05-01 03:37:23,60.3071,54.3241,40.28,92,100,16.37
352,Tautira,PF,2021-05-01 03:37:24,-17.7333,-149.15,82.4,74,75,12.66
353,Pochutla,MX,2021-05-01 03:37:24,15.7432,-96.4661,81.0,80,28,4.99
354,Trincomalee,LK,2021-05-01 03:37:24,8.5711,81.2335,84.72,69,25,4.38
355,Teguldet,RU,2021-05-01 03:37:25,57.3064,88.1667,49.78,51,0,11.01
356,Port Victoria,KE,2021-05-01 03:37:25,0.0939,33.9756,68.95,81,92,6.62
357,Zarand,IR,2021-05-01 03:37:26,30.8127,56.564,64.6,48,100,2.08
358,Yongan,CN,2021-05-01 03:37:26,39.6957,113.6871,54.23,15,53,20.02
359,Yumen,CN,2021-05-01 03:37:27,40.2833,97.2,77.65,6,100,6.89
360,Longyearbyen,SJ,2021-05-01 03:37:27,78.2186,15.6401,12.2,67,20,13.8
361,Xunchang,CN,2021-05-01 03:37:27,28.4543,104.715,85.39,47,100,0.72
362,Noshiro,JP,2021-05-01 03:37:28,40.2039,140.0242,60.8,48,75,2.3
363,La Ronge,CA,2021-05-01 03:37:28,55.1001,-105.2842,59.0,33,27,8.05
364,Baykit,RU,2021-05-01 03:37:29,61.67,96.37,38.91,94,100,5.39
365,Kutum,SD,2021-05-01 03:37:29,14.2,24.6667,70.9,17,81,2.77
366,Acarau,BR,2021-05-01 03:37:30,-2.8856,-40.12,76.15,87,25,8.86
367,Menongue,AO,2021-05-01 03:37:30,-14.6585,17.691,62.19,88,99,1.5
368,Huaidian,CN,2021-05-01 03:37:30,33.4333,115.0333,73.31,29,0,4.94
369,Kalianget,ID,2021-05-01 03:37:31,-7.05,113.9333,85.3,68,66,9.6
370,Khani,GE,2021-05-01 03:37:31,41.9563,42.9566,51.8,93,40,2.3
371,Kushmurun,KZ,2021-05-01 03:37:32,52.4503,64.6311,51.64,38,5,4.52
372,Mayo,US,2021-05-01 03:37:32,38.8876,-76.5119,55.4,35,1,19.57
373,Udachnyy,RU,2021-05-01 03:37:33,66.4167,112.4,33.33,94,100,10.04
374,Waipawa,NZ,2021-05-01 03:37:33,-41.4122,175.5153,55.99,67,20,14.97
375,Tupik,RU,2021-05-01 03:37:33,54.4253,119.9327,46.11,65,74,5.84
376,Pacific Grove,US,2021-05-01 03:36:03,36.6177,-121.9166,54.0,90,100,7.0
377,Cap-Aux-Meules,CA,2021-05-01 03:37:34,47.3821,-61.8597,39.2,93,100,29.93
378,Iberia,US,2021-05-01 03:37:34,29.9502,-91.7507,73.4,88,20,6.91
379,Nantucket,US,2021-05-01 03:37:35,41.2835,-70.0995,53.6,50,1,19.57
380,Gushikawa,JP,2021-05-01 03:37:35,26.3544,127.8686,82.4,74,75,16.11
381,Xinan,CN,2021-05-01 03:37:36,26.72,119.8556,77.36,53,99,2.8
382,Ballina,AU,2021-05-01 03:37:36,-28.8667,153.5667,71.6,68,75,12.66
383,Rawson,AR,2021-05-01 03:37:36,-43.3002,-65.1023,64.02,39,100,5.75
384,Ponta Do Sol,PT,2021-05-01 03:37:37,32.6667,-17.1,57.99,56,100,3.0
385,Awjilah,LY,2021-05-01 03:37:37,29.1081,21.2869,81.48,15,0,10.67
386,Youghal,IE,2021-05-01 03:37:37,51.95,-7.8506,39.99,91,10,4.0
387,Nizwa,OM,2021-05-01 03:37:38,22.9333,57.5333,81.59,35,2,4.41
388,Sukhodol,RU,2021-05-01 03:37:38,53.9006,51.2117,48.79,76,100,17.4
389,Qaqortoq,GL,2021-05-01 03:37:39,60.7167,-46.0333,48.2,31,75,28.77
390,Dunedin,NZ,2021-05-01 03:37:05,-45.8742,170.5036,57.99,55,60,5.99
391,Tandil,AR,2021-05-01 03:33:59,-37.3217,-59.1332,53.01,91,0,7.23
392,Hirado,JP,2021-05-01 03:37:39,33.3597,129.5531,64.4,72,75,11.5
393,Smolenka,RU,2021-05-01 03:37:40,52.1352,113.4974,50.0,34,77,6.71
394,Parkes,AU,2021-05-01 03:37:40,-33.1333,148.1833,77.0,36,0,6.42
395,Marawi,PH,2021-05-01 03:37:41,7.9986,124.2928,84.99,77,97,7.0
396,Lasa,IT,2021-05-01 03:37:41,46.6166,10.7002,54.0,93,75,3.44
397,Corbelia,BR,2021-05-01 03:37:41,-24.7989,-53.3067,55.96,66,0,5.59
398,Almeirim,BR,2021-05-01 03:37:42,-1.5233,-52.5817,73.76,94,100,2.71
399,Sao Joao Da Barra,BR,2021-05-01 03:37:43,-21.6403,-41.0511,66.96,78,100,8.55
400,Faya,SA,2021-05-01 03:37:43,18.3851,42.4509,60.8,55,20,5.3
401,Totness,SR,2021-05-01 03:37:43,5.8833,-56.3167,75.81,91,100,7.07
402,Tortoli,IT,2021-05-01 03:37:44,39.9256,9.6572,59.0,100,75,4.61
403,Wajima,JP,2021-05-01 03:37:45,37.4,136.9,53.6,87,75,8.05
404,Villarrica,PY,2021-05-01 03:37:45,-25.75,-56.4333,58.75,60,0,4.03
405,Mandiana,GN,2021-05-01 03:37:46,10.6333,-8.6833,81.99,53,4,7.87
406,Bindura,ZW,2021-05-01 03:37:46,-17.3019,31.3306,60.01,92,99,4.0
407,Rudnyy,KZ,2021-05-01 03:37:46,52.9594,63.1206,48.2,49,0,8.95
408,Alice Springs,AU,2021-05-01 03:35:53,-23.7,133.8833,82.4,17,78,9.22
409,Saint-Pierre,RE,2021-05-01 03:37:47,-21.3393,55.4781,75.0,78,0,3.44
410,Oktyabrskoye,RU,2021-05-01 03:37:47,43.0645,44.7417,50.0,100,57,4.47
411,Sorong,ID,2021-05-01 03:37:48,-0.8833,131.25,82.85,76,71,6.8
412,Payson,US,2021-05-01 03:37:48,40.0444,-111.7321,71.6,24,1,5.75
413,Dicabisagan,PH,2021-05-01 03:37:48,17.0818,122.4157,87.3,59,9,7.56
414,Deer Lake,CA,2021-05-01 03:37:49,49.1667,-57.4316,39.2,100,90,13.8
415,North Platte,US,2021-05-01 03:37:49,41.1239,-100.7654,70.0,39,1,8.05
416,Jahazpur,IN,2021-05-01 03:37:50,25.6167,75.2833,95.38,17,65,8.25
417,Maceio,BR,2021-05-01 03:37:50,-9.6658,-35.7353,77.0,88,40,4.61
418,Shimoda,JP,2021-05-01 03:37:51,34.6667,138.95,68.0,52,75,17.27
419,Laguna De Perlas,NI,2021-05-01 03:37:51,12.3429,-83.6712,79.05,71,10,8.77
420,Caruray,PH,2021-05-01 03:37:51,10.3094,119.0128,89.6,62,20,4.61
421,Alta Gracia,AR,2021-05-01 03:37:52,-31.6529,-64.4283,63.0,76,69,4.83
422,Vallenar,CL,2021-05-01 03:37:52,-28.5708,-70.7581,55.89,77,16,0.67
423,Ust-Kut,RU,2021-05-01 03:37:52,56.7938,105.7672,40.69,73,100,4.83
424,Gamba,GA,2021-05-01 03:37:54,-2.65,10.0,76.82,92,100,3.76
425,Aginskoye,RU,2021-05-01 03:37:55,51.1,114.53,51.87,36,61,6.4
426,Brae,GB,2021-05-01 03:37:55,60.3964,-1.353,33.8,93,82,2.3
427,Kayseri,TR,2021-05-01 03:37:56,38.737,35.4968,44.6,93,0,2.3
428,Virginia Beach,US,2021-05-01 03:36:00,36.8529,-75.978,59.0,51,49,3.0
429,Kamaishi,JP,2021-05-01 03:37:24,39.2667,141.8833,62.6,34,75,2.3
430,Sayyan,YE,2021-05-01 03:37:56,15.1718,44.3244,59.36,60,84,6.26
431,Mehamn,NO,2021-05-01 03:37:57,71.0357,27.8492,35.6,69,40,25.32
432,Boguchar,RU,2021-05-01 03:37:58,49.9358,40.545,52.95,92,100,7.92
433,Korla,CN,2021-05-01 03:37:58,41.7597,86.1469,79.32,11,0,7.0
434,Songwa,TZ,2021-05-01 03:35:04,-3.5167,33.5167,64.85,93,100,5.19
435,Tura,IN,2021-05-01 03:37:59,25.5198,90.2201,92.59,31,27,3.53
436,Myrtle Beach,US,2021-05-01 03:37:41,33.6891,-78.8867,69.01,56,100,12.1
437,Bealanana,MG,2021-05-01 03:38:00,-14.55,48.7333,64.71,95,56,3.67
438,Mantua,IT,2021-05-01 03:38:00,45.1667,10.7833,54.0,94,89,1.99
439,Sola,VU,2021-05-01 03:38:01,-13.8833,167.55,77.0,94,90,17.43
440,Esso,RU,2021-05-01 03:38:01,55.9333,158.7,42.33,82,99,5.06
441,Dogondoutchi,NE,2021-05-01 03:38:01,13.6393,4.0287,84.29,23,0,4.81
442,Okha,RU,2021-05-01 03:38:02,53.5739,142.9478,35.08,82,100,10.74
443,Didao,CN,2021-05-01 03:38:02,45.3667,130.8,61.45,31,79,11.07
444,Solnechnyy,RU,2021-05-01 03:38:03,50.7214,136.6319,40.44,64,100,8.88
445,Mao,ES,2021-05-01 03:38:03,39.8885,4.2658,60.8,94,20,5.75
446,Muroto,JP,2021-05-01 03:38:03,33.2833,134.15,71.6,64,40,10.36
447,Champerico,GT,2021-05-01 03:38:04,14.3,-91.9167,69.01,95,34,5.14
448,Makat,KZ,2021-05-01 03:38:04,47.6469,53.3463,61.0,30,85,12.75
449,Shelburne,CA,2021-05-01 03:38:04,44.0787,-80.2041,39.99,84,7,18.01
450,Owando,CG,2021-05-01 03:38:05,-0.4819,15.8999,71.08,97,100,2.19
451,Batagay-Alyta,RU,2021-05-01 03:38:05,67.8006,130.4114,29.88,88,99,4.03
452,Hun,LY,2021-05-01 03:38:06,29.1268,15.9477,81.3,10,0,7.31
453,Parrita,CR,2021-05-01 03:38:06,9.5201,-84.3225,68.0,100,90,4.94
454,Karakol,KG,2021-05-01 03:38:06,42.4907,78.3936,47.93,87,100,3.69
455,Kirksville,US,2021-05-01 03:38:07,40.1948,-92.5833,64.0,51,1,9.22
456,Joura,IN,2021-05-01 03:38:07,26.3411,77.8115,98.33,14,28,7.52
457,Bonavista,CA,2021-05-01 03:33:46,48.6499,-53.1147,36.0,93,100,5.75
458,Skuodas,LT,2021-05-01 03:38:08,56.2667,21.5333,26.6,93,4,2.3
459,Broken Hill,AU,2021-05-01 03:38:08,-31.95,141.4333,77.0,31,100,17.27
460,Artyom,AZ,2021-05-01 03:38:09,40.4723,50.333,57.2,94,0,5.19
461,Komsomolskiy,UZ,2021-05-01 03:38:09,40.4272,71.7189,68.0,49,58,9.22
462,Severnoye,RU,2021-05-01 03:38:09,56.3491,78.3619,37.42,86,99,13.04
463,Boca Do Acre,BR,2021-05-01 03:38:10,-8.7522,-67.3978,70.7,88,59,0.78
464,Eydhafushi,MV,2021-05-01 03:38:10,5.1033,73.0708,83.91,70,94,4.74
465,Bama,NG,2021-05-01 03:38:11,11.5221,13.6856,84.38,15,71,5.44
466,Nome,US,2021-05-01 03:38:11,64.5011,-165.4064,24.8,68,75,13.8
467,Araouane,ML,2021-05-01 03:38:12,18.9048,-3.5265,78.58,45,96,23.44
468,Hamilton,US,2021-05-01 03:33:50,39.1834,-84.5333,48.2,49,1,4.61
469,Paracuru,BR,2021-05-01 03:38:12,-3.41,-39.0306,73.99,84,82,1.01
470,Bereda,ES,2021-05-01 03:38:13,43.2686,-7.5406,44.01,100,96,1.01
471,Ialibu,PG,2021-05-01 03:38:13,-6.2821,143.9935,67.42,68,74,4.9
472,Anjozorobe,MG,2021-05-01 03:38:13,-18.4,47.8667,62.6,88,75,6.91
473,Salmas,IR,2021-05-01 03:38:14,38.1973,44.7653,51.8,87,20,6.91
474,Altus,US,2021-05-01 03:36:26,34.6381,-99.334,66.2,48,1,6.91
475,Chiredzi,ZW,2021-05-01 03:38:15,-21.05,31.6667,64.11,93,95,5.61
476,Juneau,US,2021-05-01 03:37:37,58.3019,-134.4197,44.6,87,90,9.22
477,Luzhou,CN,2021-05-01 03:38:15,28.8724,105.4405,89.2,45,100,1.83
478,Hambantota,LK,2021-05-01 03:38:16,6.1241,81.1185,84.2,89,20,3.44
479,Villazon,BO,2021-05-01 03:38:16,-22.0866,-65.5942,44.64,37,8,3.18
480,Morbach,DE,2021-05-01 03:38:16,49.8167,7.1167,37.99,81,0,3.44
481,Lucapa,AO,2021-05-01 03:38:17,-8.4192,20.7447,66.36,98,100,4.21
482,Bejar,ES,2021-05-01 03:38:17,40.3864,-5.7634,45.0,78,93,3.0
483,Santa Lucia,ES,2021-05-01 03:38:17,27.9117,-15.5407,64.4,59,20,10.36
484,Qinhuangdao,CN,2021-05-01 03:38:18,39.9317,119.5883,56.62,37,100,12.71
485,Lamu,KE,2021-05-01 03:38:18,-2.2717,40.902,81.14,78,80,7.78
486,Eirunepe,BR,2021-05-01 03:38:19,-6.6603,-69.8736,72.19,89,68,1.48
487,Marzuq,YE,2021-05-01 03:38:19,14.4,46.4667,74.75,58,96,2.19
488,Payette,US,2021-05-01 03:38:20,44.0782,-116.9338,75.2,23,1,13.8
489,Kottagudem,IN,2021-05-01 03:38:20,17.55,80.6333,92.17,42,0,9.17
490,Ilulissat,GL,2021-05-01 03:38:21,69.2167,-51.1,33.8,69,89,8.05
491,Loudi,CN,2021-05-01 03:38:21,27.7344,111.9944,86.41,48,65,2.8
492,Grand Gaube,MU,2021-05-01 03:38:22,-20.0064,57.6608,77.0,83,100,7.0
493,Fallon,US,2021-05-01 03:38:22,39.4735,-118.7774,78.8,12,90,10.36
494,Kodinsk,RU,2021-05-01 03:38:23,58.6881,99.1844,48.52,66,37,9.22
495,Staroye Drozhzhanoye,RU,2021-05-01 03:38:23,54.7266,47.5677,50.47,82,92,20.69
496,Bima,ID,2021-05-01 03:38:23,-8.4667,118.7167,85.64,73,31,4.43
497,Sitka,US,2021-05-01 03:38:24,57.0531,-135.33,44.6,93,90,4.61
498,Soyo,AO,2021-05-01 03:38:24,-6.1349,12.3689,76.98,87,100,7.11
499,Kismayo,SO,2021-05-01 03:38:25,-0.3582,42.5454,82.31,75,23,8.48
500,Sioux City,US,2021-05-01 03:38:25,42.5,-96.4003,66.2,37,1,6.91
501,Chernyshevskiy,RU,2021-05-01 03:38:25,63.0128,112.4714,38.26,77,100,7.63
502,Jalpaiguri,IN,2021-05-01 03:38:26,26.5167,88.7333,91.6,29,49,9.8
503,Prata,BR,2021-05-01 03:38:26,-19.3072,-48.9242,66.9,76,100,5.32
504,Locri,IT,2021-05-01 03:38:27,38.2414,16.2623,62.6,88,75,4.61
505,Neuquen,AR,2021-05-01 03:38:27,-38.9516,-68.0591,53.6,87,0,3.44
506,Znamenskoye,RU,2021-05-01 03:38:28,57.1281,73.8282,38.75,63,49,13.62
507,Hanyang,CN,2021-05-01 03:38:28,32.1371,105.5126,78.87,47,0,6.13
508,Trelew,AR,2021-05-01 03:38:28,-43.249,-65.3051,64.58,29,100,7.54
509,Izhmorskiy,RU,2021-05-01 03:38:29,56.194,86.6414,51.15,51,13,9.08
510,Novogurovskiy,RU,2021-05-01 03:38:29,54.4678,37.3428,46.4,87,75,11.18
511,Hohhot,CN,2021-05-01 03:38:30,40.8106,111.6522,57.2,17,0,13.42
512,Portel,BR,2021-05-01 03:38:30,-1.9356,-50.8211,74.25,92,95,3.04
513,Ipixuna,BR,2021-05-01 03:38:31,-1.7625,-48.8043,73.4,100,75,3.44
514,Cayenne,GF,2021-05-01 03:38:31,4.9333,-52.3333,77.0,94,90,6.17
515,Mount Gambier,AU,2021-05-01 03:38:31,-37.8333,140.7667,69.8,49,40,12.66
516,Saint Andrews,US,2021-05-01 03:38:32,34.0454,-81.1293,68.0,55,75,6.91
517,Kuala Kangsar,MY,2021-05-01 03:38:32,4.7667,100.9333,86.0,66,20,5.75
518,Port Augusta,AU,2021-05-01 03:38:33,-32.5,137.7667,82.4,26,100,19.57
519,Sarangani,PH,2021-05-01 03:38:33,5.4033,125.4636,83.3,75,99,17.58
520,Ketchikan,US,2021-05-01 03:38:33,55.3422,-131.6461,46.4,93,90,9.22
521,Najran,SA,2021-05-01 03:38:34,17.4924,44.1277,73.4,31,75,7.4
522,Humaita,BR,2021-05-01 03:38:34,-7.5061,-63.0208,72.75,97,92,2.06
523,Shingu,JP,2021-05-01 03:38:35,33.7333,135.9833,66.2,88,75,10.36
524,Puerto Escondido,MX,2021-05-01 03:38:04,15.85,-97.0667,80.6,74,1,6.67
525,Kijang,KR,2021-05-01 03:38:35,35.2442,129.2139,59.0,55,75,9.22
526,Manta,EC,2021-05-01 03:38:36,-0.95,-80.7333,75.2,88,75,9.22
527,Ranchi,IN,2021-05-01 03:38:36,23.35,85.3333,82.4,51,3,4.61
528,Bela Vista,BR,2021-05-01 03:38:37,-22.1089,-56.5211,63.88,46,0,3.49
529,Havre-Saint-Pierre,CA,2021-05-01 03:38:20,50.2334,-63.5986,42.8,87,90,6.91
530,Sioux Lookout,CA,2021-05-01 03:38:37,50.1001,-91.917,46.4,31,90,4.61
531,Carndonagh,IE,2021-05-01 03:38:38,55.25,-7.2667,33.98,87,8,3.29
532,Linqiong,CN,2021-05-01 03:38:38,30.4159,103.4609,84.99,37,0,4.18
533,Saint Anthony,US,2021-05-01 03:38:39,45.0205,-93.218,55.99,28,1,6.91
534,Geraldton,AU,2021-05-01 03:38:39,-28.7667,114.6,69.8,28,90,11.5
535,Belaya Gora,RU,2021-05-01 03:38:39,68.5333,146.4167,29.53,75,100,10.47
536,Petrovsk,RU,2021-05-01 03:36:06,52.3064,45.3917,50.54,83,100,15.57
